match_id,wc_year,match_date,stage,team,opponent,home_away,scorer,goal_minute_raw,goal_minute_numeric,is_stoppage_time,goal_order_for_team
1938-0869,1938,1938-06-05,Round of 16,Brazil,Poland,Home,José Perácio,71,71,False,4
1938-0869,1938,1938-06-05,Round of 16,Brazil,Poland,Home,Leônidas,93,93,False,5
1938-0869,1938,1938-06-05,Round of 16,Brazil,Poland,Home,Leônidas,104,104,False,6
1938-0869,1938,1938-06-05,Round of 16,Poland,Brazil,Away,Ernst Wilimowski,53,53,False,1
1938-0869,1938,1938-06-05,Round of 16,Poland,Brazil,Away,Ernst Wilimowski,59,59,False,2
1938-0869,1938,1938-06-05,Round of 16,Poland,Brazil,Away,Ernst Wilimowski,89,89,False,3
1938-0869,1938,1938-06-05,Round of 16,Poland,Brazil,Away,Ernst Wilimowski,118,118,False,4
1938-0869,1938,1938-06-05,Round of 16,Poland,Brazil,Away,Friedrich Scherfke,23,23,False,5
1938-0870,1938,1938-06-05,Round of 16,Czechoslovakia,Netherlands,Home,Josef Košálek,93,93,False,1
1938-0870,1938,1938-06-05,Round of 16,Czechoslovakia,Netherlands,Home,Josef Zeman,111,111,False,2
1938-0870,1938,1938-06-05,Round of 16,Czechoslovakia,Netherlands,Home,Oldich Nejedlý,118,118,False,3
1938-0871,1938,1938-06-04,Round of 16,Switzerland,Germany,Home,André Abegglen,43,43,False,1
1938-0871,1938,1938-06-04,Round of 16,Germany,Switzerland,Away,Josef Gauchel,29,29,False,1
1934-0872,1934,1934-06-10,Final,Italy,Czechoslovakia,Home,Raimundo Orsi,81,81,False,1
1934-0872,1934,1934-06-10,Final,Italy,Czechoslovakia,Home,Angelo Schiavio,95,95,False,2
1934-0872,1934,1934-06-10,Final,Czechoslovakia,Italy,Away,Antonín Pu,71,71,False,1
1934-0873,1934,1934-06-07,Third-place match,Germany,Austria,Home,Ernst Lehner,1,1,False,1
1934-0873,1934,1934-06-07,Third-place match,Germany,Austria,Home,Edmund Conen,27,27,False,2
1934-0873,1934,1934-06-07,Third-place match,Germany,Austria,Home,Ernst Lehner,42,42,False,3
1934-0873,1934,1934-06-07,Third-place match,Austria,Germany,Away,Johann Horvath,28,28,False,1
1934-0873,1934,1934-06-07,Third-place match,Austria,Germany,Away,Karl Sesta,54,54,False,2
1934-0874,1934,1934-06-03,Semi-finals,Czechoslovakia,Germany,Home,Oldich Nejedlý,21,21,False,1
1934-0874,1934,1934-06-03,Semi-finals,Czechoslovakia,Germany,Home,Oldich Nejedlý,69,69,False,2
1934-0874,1934,1934-06-03,Semi-finals,Czechoslovakia,Germany,Home,Oldich Nejedlý,80,80,False,3
1934-0874,1934,1934-06-03,Semi-finals,Germany,Czechoslovakia,Away,Rudolf Noack,62,62,False,1
1934-0875,1934,1934-06-03,Semi-finals,Italy,Austria,Home,Enrique Guaita,19,19,False,1
1934-0876,1934,1934-06-01,Quarter-finals,Italy,Spain,Home,Giuseppe Meazza,11,11,False,1
1934-0877,1934,1934-05-31,Quarter-finals,Austria,Hungary,Home,Johann Horvath,8,8,False,1
1934-0877,1934,1934-05-31,Quarter-finals,Austria,Hungary,Home,Karl Zischek,51,51,False,2
1934-0877,1934,1934-05-31,Quarter-finals,Hungary,Austria,Away,György Sárosi,60,60,False,1
1934-0878,1934,1934-05-31,Quarter-finals,Czechoslovakia,Switzerland,Home,František Svoboda,24,24,False,1
1934-0878,1934,1934-05-31,Quarter-finals,Czechoslovakia,Switzerland,Home,Jií Sobotka,49,49,False,2
1934-0878,1934,1934-05-31,Quarter-finals,Czechoslovakia,Switzerland,Home,Oldich Nejedlý,82,82,False,3
1934-0878,1934,1934-05-31,Quarter-finals,Switzerland,Czechoslovakia,Away,Leopold Kielholz,18,18,False,1
1934-0878,1934,1934-05-31,Quarter-finals,Switzerland,Czechoslovakia,Away,Willy Jäggi,78,78,False,2
1934-0879,1934,1934-05-31,Quarter-finals,Italy,Spain,Home,Giovanni Ferrari,44,44,False,1
1934-0879,1934,1934-05-31,Quarter-finals,Spain,Italy,Away,Luis Regueiro,30,30,False,1
1934-0880,1934,1934-05-31,Quarter-finals,Germany,Sweden,Home,Karl Hohmann,60,60,False,1
1934-0880,1934,1934-05-31,Quarter-finals,Germany,Sweden,Home,Karl Hohmann,63,63,False,2
1934-0880,1934,1934-05-31,Quarter-finals,Sweden,Germany,Away,Gösta Dunker,82,82,False,1
1974-0881,1974,1974-06-14,First round,Scotland,Zaire,Away,Peter Lorimer,26,26,False,1
1974-0881,1974,1974-06-14,First round,Scotland,Zaire,Away,Joe Jordan,34,34,False,2
1970-0883,1970,1970-06-21,Final,Brazil,Italy,Home,Pelé,18,18,False,1
1970-0883,1970,1970-06-21,Final,Brazil,Italy,Home,Gérson,66,66,False,2
1970-0883,1970,1970-06-21,Final,Brazil,Italy,Home,Jairzinho,71,71,False,3
1970-0883,1970,1970-06-21,Final,Brazil,Italy,Home,Carlos Alberto Torres,86,86,False,4
1970-0883,1970,1970-06-21,Final,Italy,Brazil,Away,Roberto Boninsegna,37,37,False,1
1970-0884,1970,1970-06-20,Third-place match,West Germany,Uruguay,Home,Wolfgang Overath,26,26,False,1
1962-0885,1962,1962-06-06,Group stage,Soviet Union,Uruguay,Home,Aleksei Mamykin,38,38,False,1
1962-0885,1962,1962-06-06,Group stage,Soviet Union,Uruguay,Home,Valentin Kozmich Ivanov,89,89,False,2
1962-0885,1962,1962-06-06,Group stage,Uruguay,Soviet Union,Away,José Sasía,54,54,False,1
1962-0887,1962,1962-06-06,Group stage,Brazil,Spain,Home,Amarildo Tavares da Silveira,72,72,False,1
1962-0887,1962,1962-06-06,Group stage,Brazil,Spain,Home,Amarildo Tavares da Silveira,86,86,False,2
1962-0887,1962,1962-06-06,Group stage,Spain,Brazil,Away,Adelardo Rodríguez,35,35,False,1
1962-0888,1962,1962-06-03,Group stage,Spain,Mexico,Home,Joaquín Peiró,90,90,False,1
1962-0889,1962,1962-06-03,Group stage,Soviet Union,Colombia,Home,Valentin Kozmich Ivanov,8,8,False,1
1962-0889,1962,1962-06-03,Group stage,Soviet Union,Colombia,Home,Igor Chislenko,10,10,False,2
1962-0889,1962,1962-06-03,Group stage,Soviet Union,Colombia,Home,Valentin Kozmich Ivanov,11,11,False,3
1962-0889,1962,1962-06-03,Group stage,Soviet Union,Colombia,Home,Viktor Ponedelnik,56,56,False,4
1962-0889,1962,1962-06-03,Group stage,Colombia,Soviet Union,Away,Germán Aceros,21,21,False,1
1962-0889,1962,1962-06-03,Group stage,Colombia,Soviet Union,Away,Marcos Coll,68,68,False,2
1962-0889,1962,1962-06-03,Group stage,Colombia,Soviet Union,Away,Antonio Rada,72,72,False,3
1962-0889,1962,1962-06-03,Group stage,Colombia,Soviet Union,Away,Marino Klinger,76,76,False,4
1962-0890,1962,1962-06-03,Group stage,Hungary,Bulgaria,Home,Flórián Albert,1,1,False,1
1962-0890,1962,1962-06-03,Group stage,Hungary,Bulgaria,Home,Flórián Albert,6,6,False,2
1962-0890,1962,1962-06-03,Group stage,Hungary,Bulgaria,Home,Lajos Tichy,8,8,False,3
1962-0890,1962,1962-06-03,Group stage,Hungary,Bulgaria,Home,Ern Solymosi,12,12,False,4
1962-0890,1962,1962-06-03,Group stage,Hungary,Bulgaria,Home,Flórián Albert,53,53,False,5
1962-0890,1962,1962-06-03,Group stage,Hungary,Bulgaria,Home,Lajos Tichy,70,70,False,6
1962-0890,1962,1962-06-03,Group stage,Bulgaria,Hungary,Away,Georgi Sokolov,64,64,False,1
1962-0891,1962,1962-06-03,Group stage,West Germany,Switzerland,Home,Albert Brülls,45,45,False,1
1962-0891,1962,1962-06-03,Group stage,West Germany,Switzerland,Home,Uwe Seeler,59,59,False,2
1962-0891,1962,1962-06-03,Group stage,Switzerland,West Germany,Away,Heinz Schneiter,73,73,False,1
1954-0892,1954,1954-06-16,Group stage,Brazil,Mexico,Home,Baltazar,23,23,False,1
1954-0892,1954,1954-06-16,Group stage,Brazil,Mexico,Home,Didi,30,30,False,2
1954-0892,1954,1954-06-16,Group stage,Brazil,Mexico,Home,José Lázaro Robles,34,34,False,3
1954-0892,1954,1954-06-16,Group stage,Brazil,Mexico,Home,José Lázaro Robles,43,43,False,4
1954-0892,1954,1954-06-16,Group stage,Brazil,Mexico,Home,Júlio Botelho,69,69,False,5
1962-0893,1962,1962-06-02,Group stage,Chile,Italy,Home,Jaime Ramírez,73,73,False,1
1962-0893,1962,1962-06-02,Group stage,Chile,Italy,Home,Jorge Toro,87,87,False,2
1954-0894,1954,1954-06-16,Group stage,Austria,Scotland,Home,Erich Probst,33,33,False,1
1950-0896,1950,1950-07-16,Final stage,Sweden,Spain,Home,Stig Sundqvist,15,15,False,1
1950-0896,1950,1950-07-16,Final stage,Sweden,Spain,Home,Bror Mellberg,33,33,False,2
1950-0896,1950,1950-07-16,Final stage,Sweden,Spain,Home,Karl-Erik Palmér,80,80,False,3
1950-0896,1950,1950-07-16,Final stage,Spain,Sweden,Away,Telmo Zarra,82,82,False,1
1950-0897,1950,1950-07-16,Final stage,Uruguay,Brazil,Home,Juan Alberto Schiaffino,66,66,False,1
1950-0897,1950,1950-07-16,Final stage,Uruguay,Brazil,Home,Alcides Ghiggia,79,79,False,2
1950-0897,1950,1950-07-16,Final stage,Brazil,Uruguay,Away,Friaça,47,47,False,1
1962-0898,1962,1962-06-02,Group stage,England,Argentina,Home,Bobby Charlton,42,42,False,1
1962-0898,1962,1962-06-02,Group stage,England,Argentina,Home,Jimmy Greaves,67,67,False,2
1962-0898,1962,1962-06-02,Group stage,England,Argentina,Home,Ron Flowers,17,17,False,3
1962-0898,1962,1962-06-02,Group stage,Argentina,England,Away,José Sanfilippo,81,81,False,1
1950-0899,1950,1950-07-13,Final stage,Brazil,Spain,Home,Jair da Rosa Pinto,21,21,False,1
1950-0899,1950,1950-07-13,Final stage,Brazil,Spain,Home,Francisco Aramburu,31,31,False,2
1950-0899,1950,1950-07-13,Final stage,Brazil,Spain,Home,Francisco Aramburu,55,55,False,3
1950-0899,1950,1950-07-13,Final stage,Brazil,Spain,Home,Ademir,57,57,False,4
1950-0899,1950,1950-07-13,Final stage,Brazil,Spain,Home,Zizinho,67,67,False,5
1950-0899,1950,1950-07-13,Final stage,Spain,Brazil,Away,Silvestre Igoa,71,71,False,1
1950-0900,1950,1950-07-13,Final stage,Uruguay,Sweden,Home,Alcides Ghiggia,39,39,False,1
1950-0900,1950,1950-07-13,Final stage,Uruguay,Sweden,Home,Óscar Míguez,77,77,False,2
1950-0900,1950,1950-07-13,Final stage,Uruguay,Sweden,Home,Óscar Míguez,85,85,False,3
1950-0900,1950,1950-07-13,Final stage,Sweden,Uruguay,Away,Karl-Erik Palmér,5,5,False,1
1950-0900,1950,1950-07-13,Final stage,Sweden,Uruguay,Away,Stig Sundqvist,40,40,False,2
1950-0901,1950,1950-07-09,Final stage,Brazil,Sweden,Home,Ademir,17,17,False,1
1950-0901,1950,1950-07-09,Final stage,Brazil,Sweden,Home,Ademir,36,36,False,2
1950-0901,1950,1950-07-09,Final stage,Brazil,Sweden,Home,Francisco Aramburu,39,39,False,3
1950-0901,1950,1950-07-09,Final stage,Brazil,Sweden,Home,Ademir,52,52,False,4
1950-0901,1950,1950-07-09,Final stage,Brazil,Sweden,Home,Ademir,58,58,False,5
1950-0901,1950,1950-07-09,Final stage,Brazil,Sweden,Home,Maneca,85,85,False,6
1950-0901,1950,1950-07-09,Final stage,Brazil,Sweden,Home,Francisco Aramburu,88,88,False,7
1950-0901,1950,1950-07-09,Final stage,Sweden,Brazil,Away,Sune Andersson,67,67,False,1
1950-0902,1950,1950-07-09,Final stage,Uruguay,Spain,Home,Alcides Ghiggia,29,29,False,1
1950-0902,1950,1950-07-09,Final stage,Uruguay,Spain,Home,Obdulio Varela,73,73,False,2
1950-0902,1950,1950-07-09,Final stage,Spain,Uruguay,Away,Estanislau Basora,37,37,False,1
1950-0902,1950,1950-07-09,Final stage,Spain,Uruguay,Away,Estanislau Basora,39,39,False,2
1962-0903,1962,1962-06-02,Group stage,Yugoslavia,Uruguay,Home,Milan Gali,29,29,False,1
1962-0903,1962,1962-06-02,Group stage,Yugoslavia,Uruguay,Home,Dražan Jerkovi,49,49,False,2
1962-0903,1962,1962-06-02,Group stage,Yugoslavia,Uruguay,Home,Josip Skoblar,25,25,False,3
1962-0903,1962,1962-06-02,Group stage,Uruguay,Yugoslavia,Away,Ángel Cabrera,19,19,False,1
1962-0905,1962,1962-05-31,Group stage,Hungary,England,Home,Lajos Tichy,17,17,False,1
1962-0905,1962,1962-05-31,Group stage,Hungary,England,Home,Flórián Albert,71,71,False,2
1962-0905,1962,1962-05-31,Group stage,England,Hungary,Away,Ron Flowers,60,60,False,1
1962-0906,1962,1962-05-31,Group stage,Czechoslovakia,Spain,Home,Jozef Štibrányi,80,80,False,1
1950-0907,1950,1950-07-02,Group stage,Chile,United States,Home,George Robledo,16,16,False,1
1950-0907,1950,1950-07-02,Group stage,Chile,United States,Home,Atilio Cremaschi,32,32,False,2
1950-0907,1950,1950-07-02,Group stage,Chile,United States,Home,Andrés Prieto,54,54,False,3
1950-0907,1950,1950-07-02,Group stage,Chile,United States,Home,Atilio Cremaschi,60,60,False,4
1950-0907,1950,1950-07-02,Group stage,Chile,United States,Home,Fernando Riera,82,82,False,5
1950-0907,1950,1950-07-02,Group stage,United States,Chile,Away,Frank Wallace,47,47,False,1
1950-0907,1950,1950-07-02,Group stage,United States,Chile,Away,Joe Maca,48,48,False,2
1950-0908,1950,1950-07-02,Group stage,Italy,Paraguay,Home,Riccardo Carapellese,12,12,False,1
1950-0908,1950,1950-07-02,Group stage,Italy,Paraguay,Home,Egisto Pandolfini,63,63,False,2
1950-0909,1950,1950-07-02,Group stage,Uruguay,Bolivia,Home,Óscar Míguez,14,14,False,1
1950-0909,1950,1950-07-02,Group stage,Uruguay,Bolivia,Home,Ernesto Vidal,18,18,False,2
1950-0909,1950,1950-07-02,Group stage,Uruguay,Bolivia,Home,Juan Alberto Schiaffino,23,23,False,3
1950-0909,1950,1950-07-02,Group stage,Uruguay,Bolivia,Home,Óscar Míguez,40,40,False,4
1950-0909,1950,1950-07-02,Group stage,Uruguay,Bolivia,Home,Óscar Míguez,51,51,False,5
1950-0909,1950,1950-07-02,Group stage,Uruguay,Bolivia,Home,Juan Alberto Schiaffino,54,54,False,6
1950-0909,1950,1950-07-02,Group stage,Uruguay,Bolivia,Home,Julio Pérez,83,83,False,7
1950-0909,1950,1950-07-02,Group stage,Uruguay,Bolivia,Home,Alcides Ghiggia,87,87,False,8
1962-0910,1962,1962-05-31,Group stage,Soviet Union,Yugoslavia,Home,Valentin Kozmich Ivanov,51,51,False,1
1962-0910,1962,1962-05-31,Group stage,Soviet Union,Yugoslavia,Home,Viktor Ponedelnik,83,83,False,2
1962-0911,1962,1962-05-30,Group stage,Chile,Switzerland,Home,Leonel Sánchez,44,44,False,1
1962-0911,1962,1962-05-30,Group stage,Chile,Switzerland,Home,Jaime Ramírez,51,51,False,2
1962-0911,1962,1962-05-30,Group stage,Chile,Switzerland,Home,Leonel Sánchez,55,55,False,3
1962-0911,1962,1962-05-30,Group stage,Switzerland,Chile,Away,Rolf Wüthrich,6,6,False,1
1962-0912,1962,1962-05-30,Group stage,Uruguay,Colombia,Home,Luis Cubilla,56,56,False,1
1962-0912,1962,1962-05-30,Group stage,Uruguay,Colombia,Home,José Sasía,75,75,False,2
1962-0912,1962,1962-05-30,Group stage,Colombia,Uruguay,Away,Francisco Zuluaga,19,19,False,1
1962-0913,1962,1962-05-30,Group stage,Brazil,Mexico,Home,Mário Zagallo,56,56,False,1
1962-0913,1962,1962-05-30,Group stage,Brazil,Mexico,Home,Pelé,73,73,False,2
1962-0914,1962,1962-05-30,Group stage,Argentina,Bulgaria,Home,Héctor Facundo,4,4,False,1
1958-0915,1958,1958-06-29,Final,Brazil,Sweden,Home,Vavá,9,9,False,1
1958-0915,1958,1958-06-29,Final,Brazil,Sweden,Home,Vavá,32,32,False,2
1958-0915,1958,1958-06-29,Final,Brazil,Sweden,Home,Pelé,55,55,False,3
1958-0915,1958,1958-06-29,Final,Brazil,Sweden,Home,Mário Zagallo,68,68,False,4
1958-0915,1958,1958-06-29,Final,Brazil,Sweden,Home,Pelé,90,90,False,5
1958-0915,1958,1958-06-29,Final,Sweden,Brazil,Away,Nils Liedholm,4,4,False,1
1958-0915,1958,1958-06-29,Final,Sweden,Brazil,Away,Agne Simonsson,80,80,False,2
1958-0916,1958,1958-06-28,Third-place match,France,West Germany,Home,Just Fontaine,16,16,False,1
1958-0916,1958,1958-06-28,Third-place match,France,West Germany,Home,Just Fontaine,36,36,False,2
1958-0916,1958,1958-06-28,Third-place match,France,West Germany,Home,Yvon Douis,50,50,False,3
1958-0916,1958,1958-06-28,Third-place match,France,West Germany,Home,Just Fontaine,78,78,False,4
1958-0916,1958,1958-06-28,Third-place match,France,West Germany,Home,Just Fontaine,89,89,False,5
1958-0916,1958,1958-06-28,Third-place match,France,West Germany,Home,Raymond Kopa,27,27,False,6
1958-0916,1958,1958-06-28,Third-place match,West Germany,France,Away,Hans Cieslarczyk,18,18,False,1
1958-0916,1958,1958-06-28,Third-place match,West Germany,France,Away,Helmut Rahn,52,52,False,2
1958-0916,1958,1958-06-28,Third-place match,West Germany,France,Away,Hans Schäfer,84,84,False,3
1958-0917,1958,1958-06-24,Semi-finals,Sweden,West Germany,Home,Lennart Skoglund,32,32,False,1
1958-0917,1958,1958-06-24,Semi-finals,Sweden,West Germany,Home,Gunnar Gren,81,81,False,2
1958-0917,1958,1958-06-24,Semi-finals,Sweden,West Germany,Home,Kurt Hamrin,88,88,False,3
1958-0917,1958,1958-06-24,Semi-finals,West Germany,Sweden,Away,Hans Schäfer,24,24,False,1
1934-0918,1934,1934-05-27,Round of 16,Czechoslovakia,Romania,Home,Antonín Pu,50,50,False,1
1934-0918,1934,1934-05-27,Round of 16,Czechoslovakia,Romania,Home,Oldich Nejedlý,67,67,False,2
1934-0918,1934,1934-05-27,Round of 16,Romania,Czechoslovakia,Away,tefan Dobay,11,11,False,1
1934-0919,1934,1934-05-27,Round of 16,Hungary,Egypt,Home,Pál Teleki,11,11,False,1
1934-0919,1934,1934-05-27,Round of 16,Hungary,Egypt,Home,Géza Toldi,31,31,False,2
1934-0919,1934,1934-05-27,Round of 16,Hungary,Egypt,Home,Jen Vincze,53,53,False,3
1934-0919,1934,1934-05-27,Round of 16,Hungary,Egypt,Home,Géza Toldi,61,61,False,4
1934-0919,1934,1934-05-27,Round of 16,Egypt,Hungary,Away,Abdulrahman Fawzi,35,35,False,1
1934-0919,1934,1934-05-27,Round of 16,Egypt,Hungary,Away,Abdulrahman Fawzi,39,39,False,2
1934-0920,1934,1934-05-27,Round of 16,Austria,France,Home,Matthias Sindelar,44,44,False,1
1934-0920,1934,1934-05-27,Round of 16,Austria,France,Home,Anton Schall,93,93,False,2
1934-0920,1934,1934-05-27,Round of 16,Austria,France,Home,Josef Bican,109,109,False,3
1934-0920,1934,1934-05-27,Round of 16,France,Austria,Away,Jean Nicolas,18,18,False,1
1934-0920,1934,1934-05-27,Round of 16,France,Austria,Away,Georges Verriest,116,116,False,2
1934-0921,1934,1934-05-27,Round of 16,Switzerland,Netherlands,Home,Leopold Kielholz,7,7,False,1
1934-0921,1934,1934-05-27,Round of 16,Switzerland,Netherlands,Home,Leopold Kielholz,43,43,False,2
1934-0921,1934,1934-05-27,Round of 16,Switzerland,Netherlands,Home,André Abegglen,66,66,False,3
1934-0921,1934,1934-05-27,Round of 16,Netherlands,Switzerland,Away,Kick Smit,29,29,False,1
1934-0921,1934,1934-05-27,Round of 16,Netherlands,Switzerland,Away,Leen Vente,69,69,False,2
1970-0922,1970,1970-06-17,Semi-finals,Italy,West Germany,Home,Roberto Boninsegna,8,8,False,1
1970-0922,1970,1970-06-17,Semi-finals,Italy,West Germany,Home,Tarcisio Burgnich,98,98,False,2
1970-0922,1970,1970-06-17,Semi-finals,Italy,West Germany,Home,Luigi Riva,104,104,False,3
1970-0922,1970,1970-06-17,Semi-finals,Italy,West Germany,Home,Gianni Rivera,111,111,False,4
1970-0922,1970,1970-06-17,Semi-finals,West Germany,Italy,Away,Karl-Heinz Schnellinger,90,90,False,1
1970-0922,1970,1970-06-17,Semi-finals,West Germany,Italy,Away,Gerd Müller,94,94,False,2
1970-0922,1970,1970-06-17,Semi-finals,West Germany,Italy,Away,Gerd Müller,110,110,False,3
1970-0923,1970,1970-06-17,Semi-finals,Brazil,Uruguay,Home,Clodoaldo,44,44,False,1
1970-0923,1970,1970-06-17,Semi-finals,Brazil,Uruguay,Home,Jairzinho,76,76,False,2
1970-0923,1970,1970-06-17,Semi-finals,Brazil,Uruguay,Home,Rivellino,89,89,False,3
1970-0923,1970,1970-06-17,Semi-finals,Uruguay,Brazil,Away,Luis Cubilla,19,19,False,1
1970-0924,1970,1970-06-14,Quarter-finals,Brazil,Peru,Home,Rivellino,11,11,False,1
1970-0924,1970,1970-06-14,Quarter-finals,Brazil,Peru,Home,Tostão,15,15,False,2
1970-0924,1970,1970-06-14,Quarter-finals,Brazil,Peru,Home,Tostão,52,52,False,3
1970-0924,1970,1970-06-14,Quarter-finals,Brazil,Peru,Home,Jairzinho,75,75,False,4
1970-0924,1970,1970-06-14,Quarter-finals,Peru,Brazil,Away,Alberto Gallardo,28,28,False,1
1970-0924,1970,1970-06-14,Quarter-finals,Peru,Brazil,Away,Teófilo Cubillas,70,70,False,2
1970-0925,1970,1970-06-14,Quarter-finals,Italy,Mexico,Home,Luigi Riva,63,63,False,1
1970-0925,1970,1970-06-14,Quarter-finals,Italy,Mexico,Home,Gianni Rivera,70,70,False,2
1970-0925,1970,1970-06-14,Quarter-finals,Italy,Mexico,Home,Luigi Riva,76,76,False,3
1970-0925,1970,1970-06-14,Quarter-finals,Mexico,Italy,Away,José Luis González Dávila,13,13,False,1
1970-0926,1970,1970-06-14,Quarter-finals,Uruguay,Soviet Union,Home,Víctor Espárrago,117,117,False,1
1970-0927,1970,1970-06-14,Quarter-finals,West Germany,England,Home,Franz Beckenbauer,68,68,False,1
1970-0927,1970,1970-06-14,Quarter-finals,West Germany,England,Home,Uwe Seeler,82,82,False,2
1970-0927,1970,1970-06-14,Quarter-finals,West Germany,England,Home,Gerd Müller,108,108,False,3
1970-0927,1970,1970-06-14,Quarter-finals,England,West Germany,Away,Alan Mullery,31,31,False,1
1970-0927,1970,1970-06-14,Quarter-finals,England,West Germany,Away,Martin Peters,49,49,False,2
1970-0928,1970,1970-06-11,Group stage,Mexico,Belgium,Home,Gustavo Peña,14,14,False,1
1970-0930,1970,1970-06-11,Group stage,Bulgaria,Morocco,Home,Dobromir Zhechev,40,40,False,1
1970-0930,1970,1970-06-11,Group stage,Morocco,Bulgaria,Away,Maouhoub Ghazouani,61,61,False,1
1970-0931,1970,1970-06-11,Group stage,England,Czechoslovakia,Home,Allan Clarke,50,50,False,1
1970-0932,1970,1970-06-10,Group stage,West Germany,Peru,Home,Gerd Müller,19,19,False,1
1970-0932,1970,1970-06-10,Group stage,West Germany,Peru,Home,Gerd Müller,26,26,False,2
1970-0932,1970,1970-06-10,Group stage,West Germany,Peru,Home,Gerd Müller,39,39,False,3
1970-0932,1970,1970-06-10,Group stage,Peru,West Germany,Away,Teófilo Cubillas,44,44,False,1
1970-0933,1970,1970-06-10,Group stage,Brazil,Romania,Home,Pelé,19,19,False,1
1970-0933,1970,1970-06-10,Group stage,Brazil,Romania,Home,Jairzinho,22,22,False,2
1970-0933,1970,1970-06-10,Group stage,Brazil,Romania,Home,Pelé,67,67,False,3
1970-0933,1970,1970-06-10,Group stage,Romania,Brazil,Away,Florea Dumitrache,34,34,False,1
1970-0933,1970,1970-06-10,Group stage,Romania,Brazil,Away,Emerich Dembrovschi,84,84,False,2
1970-0934,1970,1970-06-10,Group stage,Sweden,Uruguay,Home,Ove Grahn,90,90,False,1
1970-0935,1970,1970-06-10,Group stage,Soviet Union,El Salvador,Home,Anatoliy Byshovets,51,51,False,1
1970-0935,1970,1970-06-10,Group stage,Soviet Union,El Salvador,Home,Anatoliy Byshovets,74,74,False,2
1970-0936,1970,1970-06-07,Group stage,Mexico,El Salvador,Home,Javier Valdivia,45,45,False,1
1970-0936,1970,1970-06-07,Group stage,Mexico,El Salvador,Home,Javier Valdivia,46,46,False,2
